Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change	score
ABI3BP	5.87532207624007	7.02446329354302e-17	UP	5.08540640803971	8.76049506669137e-13	UP	3.47636421965717	2.23893345479769e-06	UP	-1.07740636307426
CCDC88A	3.91949112151467	1.12919713836214e-13	UP	3.71361714632798	2.66408347711069e-12	UP	2.49963774659641	5.18954509638111e-06	UP	-1.07978437167815
CCPG1	4.63980867782555	1.27817020176497e-09	UP	3.88466740798715	6.08765203439864e-07	UP	2.86016581796697	0.000437310509904166	UP	-1.08052295810839
ZNF714	1.74808232587456	1.75171129891398e-07	UP	1.45174292295694	1.88332181657841e-05	UP	1.41482302020948	3.81251240448091e-05	UP	-1.0815637145444
LOC100129917	2.10009285418236	0.00831818685152754	UP	1.82638650837753	0.025629710634624	UP	1.59116986047162	0.0596150841301236	NOT	-1.08224686676087
TRIQK	1.34362014023493	0.00947215929083465	UP	1.32889986383683	0.0112157337865312	UP	1.21355953380805	0.0234053523697841	UP	-1.08349892738117
BOD1L1	3.62276211711169	6.74427006750884e-18	UP	3.47138086960821	2.02188165001579e-16	UP	2.35348599084416	5.90802157760244e-08	UP	-1.08420986457663
YME1L1	1.43973362717435	1.36098245014027e-14	UP	1.35671758753804	4.68998782615148e-13	UP	1.2622928567627	2.32753200038534e-11	UP	-1.08485208635106
FNDC3A	2.60171318356257	2.85774479076328e-20	UP	2.29130660330671	7.36215388219217e-16	UP	1.84384621244749	1.70561424526902e-10	UP	-1.08597924133241
ZNF507	1.33454371960543	2.67175974863996e-06	UP	1.31489120336434	3.83752739938287e-06	UP	1.21749360554126	2.40164431367022e-05	UP	-1.1004434914771
TBC1D15	1.95196775216259	8.58172530173399e-08	UP	1.90091506731377	2.1594308852953e-07	UP	1.52716079921198	4.74661292245658e-05	UP	-1.10235384626136
MRC2	7.37865159378522	1.95143045154583e-18	UP	6.44866625042553	3.17376613005623e-14	UP	4.24228261880624	1.18237791923957e-06	UP	-1.10591364382726
IQGAP1	2.00849683236485	3.86744450766138e-09	UP	1.76907651681829	3.08665106302072e-07	UP	1.56015672935448	8.35597330002784e-06	UP	-1.11181662634411
BIRC2	1.54485875011527	1.29690282788356e-07	UP	1.43265919816431	1.21194229333673e-06	UP	1.32940033096413	8.50253278337019e-06	UP	-1.11394191181298
SNORD113-1	5.115083772767	0.000496893657664322	UP	4.80129576664371	0.0012931144606162	UP	3.11808580602691	0.0588992096044548	NOT	-1.12108783928682
RPS6KA3	1.73458662876142	7.85948745489299e-09	UP	1.54726382133959	3.59916899229958e-07	UP	1.42789036537571	3.39351813598251e-06	UP	-1.12119410199
MAB21L1	7.47368551881034	4.40186261680987e-13	UP	6.77057583689549	7.9279934212559e-11	UP	4.29794987138075	8.21291873749428e-05	UP	-1.12221422395116
PTBP2	2.24808031382872	3.02862113043501e-09	UP	2.19079782192802	8.43578015856106e-09	UP	1.68932939132421	1.57818217618241e-05	UP	-1.1305784688197
FGL2	3.00811542796821	0.000188621758339988	UP	2.66786716263591	0.00116365725508563	UP	2.06972333957664	0.0179067112632087	UP	-1.13133125118507
CFDP1	2.08956979414067	2.52266046188465e-10	UP	1.88621732567083	1.26483832502866e-08	UP	1.61128578412876	2.3791762477549e-06	UP	-1.13300177411686
TTC21B-AS1	3.05899171721222	0.00078823730417397	UP	2.3540344917846	0.0145809048048198	UP	2.09746711304942	0.0370125856285297	UP	-1.13594250888661
FAM175A	2.78681929402609	3.6427081879769e-09	UP	2.53336344219511	1.02032978037664e-07	UP	1.96172653928016	7.57152398667574e-05	UP	-1.13663378453423
RCN1	3.82564694845943	8.27428072810683e-31	UP	3.0030238363743	3.79243262384977e-19	UP	2.48186868434036	2.82924277563704e-13	UP	-1.13809042022129
MCEE	1.81488229840707	0.000184366807678088	UP	1.65612747020061	0.000694068205808765	UP	1.47814726798989	0.00331202337973478	UP	-1.14141223757271
HP09053	2.70088171138091	8.94646728231347e-05	UP	2.30035329972203	0.00114766346927021	UP	1.92158451641912	0.0095924401728625	UP	-1.14228732145732
LRP1B	9.25957026742097	5.41493369049781e-16	UP	8.19030458557244	1.3272772738137e-12	UP	5.20132139175925	2.32763982360017e-05	UP	-1.14307251609753
BTN3A3	2.68108018759211	1.2199039061099e-09	UP	2.2694455253355	4.08571293067721e-07	UP	1.91463613170209	2.95383978641871e-05	UP	-1.14819207581208
FMN2	9.8492581126209	4.33171550953261e-18	UP	8.98429269650429	4.22563335350263e-15	UP	5.50440255730648	3.98778459731188e-06	UP	-1.15954700199207
ACAP2	2.26252477584924	1.54942846710275e-15	UP	2.16246381663684	3.19143467612706e-14	UP	1.71209570496973	3.51722601066794e-09	UP	-1.16166663409023
RTF1	1.92298959459333	2.44407979146887e-14	UP	1.55849450778938	1.14484642716816e-09	UP	1.54269539837168	1.88168416028697e-09	UP	-1.16240120215004
STK33	5.21839719358204	0.000530413311740733	UP	3.75812787742874	0.0186699092867531	UP	3.191663864826	0.0557392626504361	NOT	-1.16493053606995
HSP90B2P	3.21913583703332	0.00358443199384938	UP	2.68400008952755	0.0193450788105551	UP	2.19217516294743	0.0699190727767294	NOT	-1.16521448886155
SEC63	3.42242615563414	5.14298344332129e-20	UP	3.12577189964207	9.19431143340673e-17	UP	2.29437085802861	2.2766258515379e-09	UP	-1.16631556042308
LAMC1	3.5861562841283	1.89942588953194e-12	UP	3.33954951998091	7.51268820280438e-11	UP	2.37794103264267	6.18371512100719e-06	UP	-1.16972578115705
PRRT2	5.04323505880718	3.24716838922107e-14	UP	4.42208004660969	5.17835227476703e-11	UP	3.11327314358539	1.37501695196924e-05	UP	-1.1833112283636
LMBRD2	1.99925785694116	5.38872802549817e-12	UP	1.67810167756805	1.02547917808304e-08	UP	1.59167359420914	8.14690903847878e-08	UP	-1.18408933147712
CRYBG3	2.35314606564942	4.27681718182846e-13	UP	2.13019926582866	7.2888843340633e-11	UP	1.77584100573412	9.41887714916501e-08	UP	-1.19853594581882
KIAA1586	3.53430913798257	2.34641040865706e-18	UP	3.3210307145277	2.06132871316511e-16	UP	2.3701337797994	2.86671854153169e-08	UP	-1.20595842161624
ADORA1	3.58723007904723	0.00176406853088078	UP	3.10459391070721	0.00853520918298007	UP	2.39715913425817	0.0529022126974953	NOT	-1.20708818946911
INPP5F	1.66238250215903	6.65231177875449e-06	UP	1.64227486304218	9.65278412713757e-06	UP	1.43502473616082	0.000146288539250351	UP	-1.20766697016262
NRP1	6.84655681323179	1.56501240718306e-25	UP	5.98758598704096	1.20423979628306e-19	UP	4.02716160894604	2.49741535472319e-09	UP	-1.20776640466028
UGGT1	2.13945427449233	1.39454017553336e-16	UP	1.71077211425291	7.0862530350177e-11	UP	1.67390951521034	2.15807943408725e-10	UP	-1.20836475592835
GCNT7	2.17541312584878	0.000377071335273898	UP	1.91275837425144	0.00212966030721618	UP	1.69290078924427	0.00848725062130639	UP	-1.21038845263976
SESTD1	2.74287208353008	7.96904429172453e-10	UP	2.63302875155993	4.43153654141788e-09	UP	1.97861230285865	1.82503878409229e-05	UP	-1.21435252218721
AP3B1	1.96359199056071	1.3952787853527e-11	UP	1.75878741645767	2.02585314152142e-09	UP	1.59127012936566	7.8378565425003e-08	UP	-1.21894826817061
