Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
STAT4	4.63860374698647	7.20951119135448e-05	UP	3.73567233352061	0.00675097957732344	UP	2.72405977580972	0.187273584226274	NOT
STC1	9.07467188610942	4.32494402162854e-13	UP	8.72710687903723	7.0946960802658e-12	UP	8.64158263494397	1.49016772908319e-11	UP
STC2	5.30575319994593	1.06707236444534e-07	UP	4.10320398728651	0.000338895653695944	UP	1.50258980926368	1	NOT
STEAP1	3.49373528160537	0.000422882157909717	UP	3.25569953511913	0.00234603331762583	UP	2.96134747908727	0.011982239761225	UP
STMN2	9.723783627271	9.67580022302396e-13	UP	8.8617521348182	2.6719788767786e-10	UP	5.58918004400071	0.000881979100418292	UP
STON1	3.97747212743777	5.81645444584636e-06	UP	3.64975591154571	9.93124555060511e-05	UP	3.15390009292548	0.00301293223733913	UP
SUCO	2.35334083380427	1.18439918799557e-07	UP	2.29289801939724	5.71462897024791e-07	UP	2.25483882945398	1.57146213577378e-06	UP
SULF1	8.77732159854155	3.76313605337435e-18	UP	8.12948190219586	3.25653323603985e-15	UP	4.42257157458742	0.000714291353182411	UP
SUMO4	5.45744053479417	4.51036536112438e-05	UP	5.16282051552841	0.000220516585180507	UP	4.9079062217007	0.000766683273459149	UP
SYCP2	4.36132493527465	0.000791148397736759	UP	3.59632237811602	0.0199629246953447	UP	1.94553815560788	0.902846751969675	NOT
SYNE1	4.94547134397489	4.93559344926012e-07	UP	4.18056115507853	0.000114188926930244	UP	1.34119625843312	1	NOT
SYNJ2	2.52800951604179	0.00323372108045528	UP	2.23740073432523	0.0301976706442906	UP	1.43495885085993	0.927030602216377	NOT
SYNPO2	6.43469168998938	1.13125972808514e-08	UP	4.80987870416432	0.00017519615551065	UP	0.155201843169797	1	NOT
SYPL2	4.78916937413893	0.00550751453004282	UP	4.0602784150609	0.0437365487159887	UP	1.66941683573785	1	NOT
TANK	2.5893464051651	1.66453956343333e-05	UP	2.04640203554031	0.0119387920776047	UP	1.23153146593873	1	NOT
TAOK3	2.74009838008121	4.3221879438733e-07	UP	2.72250674772092	7.57883305553976e-07	UP	2.63784112197565	3.45939824477739e-06	UP
