Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
WDR54	-1.53027917500355	0.000184539221772558	DOWN	-1.31727890229469	0.00123337484296019	DOWN	-1.05609433900478	0.0110940554998136	DOWN
WDR74	-3.03022520164664	2.40040481775849e-11	DOWN	-2.13544367677156	2.47841283538754e-06	DOWN	-1.72416122608569	0.000180617063684217	DOWN
WDR77	-1.88360559954753	2.56967071651041e-06	DOWN	-1.35607354890496	0.00085629926676569	DOWN	-1.08515478933485	0.00926320689180595	DOWN
WRAP53	-2.35434914644547	0.000156290840318188	DOWN	-1.36719587066457	0.0333949714572262	DOWN	-0.720386923538184	0.305785272080399	NOT
XAB2	-2.46835922466592	5.15447733356339e-11	DOWN	-2.03730134651251	6.42599704429985e-08	DOWN	-1.57596705856628	3.91867123805251e-05	DOWN
YDJC	-3.88026499821099	4.27681718182846e-13	DOWN	-2.67815464117261	1.69682239205158e-07	DOWN	-1.84119855321342	0.000391342361528908	DOWN
YOD1	-3.4343993979011	3.47288208553924e-08	DOWN	-1.68582615809931	0.0101262268036955	DOWN	-0.5391659474766	0.484203467832103	NOT
YRDC	-2.79548311673218	2.88655017312007e-06	DOWN	-1.49504788302063	0.0136379689453316	DOWN	-1.3154758503542	0.0335058795904427	DOWN
YWHAZ	-1.75836094264986	2.65389197164481e-05	DOWN	-1.01568022748602	0.0218373952043041	DOWN	-0.384890445382649	0.451832442621473	NOT
ZBED2	-7.28399328714501	9.08310416803908e-11	DOWN	-2.20674782482571	0.0338842333279866	DOWN	-1.6776130702045	0.122431151837277	NOT
ZBTB39	-1.59042402300135	0.00052225808156669	DOWN	-1.12540312367222	0.0163263112548961	DOWN	-0.848583956044295	0.0815898216652949	NOT
ZBTB42	-1.44312868317495	0.00842780091533709	DOWN	-1.24316426467962	0.0208622099186855	DOWN	-0.874652774561012	0.114127336386148	NOT
ZBTB48	-1.61868302731709	2.8586977577386e-05	DOWN	-1.26351905471602	0.000933476917531923	DOWN	-0.972403326590155	0.0127161313368942	NOT
ZBTB9	-2.24600219561562	1.37395592873441e-06	DOWN	-2.04056465343798	8.77554920319002e-06	DOWN	-2.01800564722576	1.22847406132979e-05	DOWN
ZC3H3	-2.6154604665208	8.25419065607299e-09	DOWN	-2.15616440313706	1.96562902109818e-06	DOWN	-1.67990131126173	0.000261923961385315	DOWN
ZCCHC3	-1.3018880729266	0.00472340447518608	DOWN	-1.11960604754364	0.0166347120277705	DOWN	-0.963570142524826	0.0442030561294824	NOT
ZDHHC12	-2.12267843952851	3.07683063442967e-06	DOWN	-1.40818787226924	0.00144055733938608	DOWN	-0.306950163710767	0.558318374812915	NOT
ZDHHC18	-1.46067977249218	0.000326423033253211	DOWN	-1.31948864359061	0.00131467428193592	DOWN	-0.340742899287537	0.484284815245444	NOT
ZDHHC24	-1.69980190286794	0.00012118371102775	DOWN	-1.67426834800606	0.000109573309415028	DOWN	-1.0763599917394	0.0137264975108679	DOWN
