0d	90d	120d	control	std
DLK2	3.87636611016598	4.5476161191624	4.77892173673725	5.66984547850773	0.740967701480599
KATNB1	6.4534291399093	6.65690950148374	7.22987085275083	8.10797167724145	0.740872470175082
WRAP53	5.67229771593298	6.16541704815697	6.80829754653825	7.36595547416774	0.739803414470832
TSTA3	6.884754781693	7.00073944895855	7.19989679778036	8.48444940815298	0.739533869671006
BCR	8.28080266879102	8.8405776132293	9.36515166981144	10.0102129692291	0.738204444273762
DDX49	7.02048569140447	7.26468354689062	7.29015573248738	8.6475515581159	0.737969853406519
IL1F10	0.131551182431757	0.246307353532581	0.736296895105261	1.74816625918822	0.736652348777698
TRMT112	7.23343056428813	7.47338504558939	8.07816524665971	8.88368819573006	0.735871726549123
PPP1CA	8.04012295916613	8.13244093863882	8.68441833979167	9.64284390988087	0.735806210504866
MRPL41	6.2941305320293	6.61587237233252	7.27382646771928	7.95026752881259	0.734688041775227
SPSB3	6.4084929070269	6.61056045613055	6.9430285536872	8.05086299087128	0.732361631524049
C19orf52	4.4060463070651	4.39517643352099	4.44053133234156	5.87610984575805	0.731351527733858
IDH3B	8.040048852214	8.56238602347657	9.28326018909697	9.67573224395674	0.73070196784908
POLR1C	6.31928017242967	6.81039138520499	7.23594469298657	8.04179972223577	0.730034365884273
RRNAD1	6.14025173598302	6.38557238798191	7.21956497766441	7.71010667430669	0.729161030156408
SPRYD4	5.64095774952018	5.67445793828758	5.71916950975359	7.13455852858414	0.728886225823356
SLC2A8	4.74287969305975	5.19207404415338	5.74566982905265	6.42927931054014	0.72776910138393
C20orf27	6.57670230722674	7.16875685711179	7.75523475074485	8.25669258240521	0.726914429522834
AGPAT2	7.16919949809651	7.67109470343232	8.16206147199759	8.87331667459853	0.726519043488888
ZNF687	7.76831670712925	7.78961326019184	7.90549195057408	9.26755596675695	0.725715155734297
MLST8	6.27779529949684	6.3577375332526	6.65415556107346	7.84067213707663	0.723728890782633
RUVBL2	8.38223267797719	8.6982613646429	9.21916752836362	10.0385315134923	0.723572419235563
MIIP	5.3201609185808	5.61259749879023	6.41762135041778	6.89178894843674	0.722794478319526
NTHL1	4.5797709951607	4.85804963412251	5.74380256321275	6.11119395835528	0.722701538816761
SNAPC2	6.45903182191896	6.94909782525731	7.20828078204272	8.17479316714789	0.721631643825197
PHLPP1	7.48761981240204	7.83627477009007	8.72398688660049	9.0151827706453	0.721472125329899
BCL2L1	8.35216495920406	8.49295577116333	8.90742317829559	9.94788965449977	0.721437071079752
MAZ	9.4648466666317	9.54166487657171	9.76152902281913	11.0094282236462	0.721085729147693
DDX39A	7.31544451629867	7.51973011404279	7.94212037405732	8.93494575206927	0.720196185881561
POLDIP3	8.63149371715462	8.74187742299159	9.13556453180203	10.2075379065967	0.718938125807862
APEX2	6.52449556039122	7.04199822340805	7.49248223362532	8.21870679549039	0.718223499119771
FBXO46	5.413475352465	5.91767248094972	6.79882945961627	6.90958105146219	0.717886896706246
MRPS18B	8.23518339255794	8.632171833263	9.22148529352072	9.881282641424	0.717805376641154
SENP3	4.00048887431575	4.02112458398244	4.61926698175344	5.52625400842653	0.71630334601327
PYGB	9.40337545978718	9.70493027961357	9.72320713674108	11.0125568271281	0.716201562603786
ZNF768	7.12095572367713	7.57199856257672	8.16641591867442	8.76746157363944	0.7159566944078
HSD17B10	6.98862093242339	7.35913508158807	7.52476515502418	8.64648034516055	0.713919072865421
TSPAN14	8.27357957020658	8.3705453768612	8.87759645968383	9.83294678639306	0.713808903890886
PHB	8.73565257209299	8.94407389891749	9.35496202984368	10.3425770851535	0.713513242117974
REEP4	6.29908739696311	6.59332548857964	7.35203422866685	7.86434014496984	0.71290858524651
RNPS1	9.05887736130281	9.44819640243069	10.0462152795151	10.6894009758153	0.712794731337655
ATAD3A	6.31220734248403	6.68225996710129	6.73669773057748	7.94701408475758	0.710466762333603
MRPL4	6.77156189156419	7.03320721700349	7.55694297839746	8.38222696974115	0.710326851371131
SFXN4	5.58545832630966	6.35582450999899	6.91607604808438	7.19489619838287	0.710044693600541
DUS1L	7.49795579528285	7.98417119237784	8.34804769469294	9.18074461225345	0.709954110426682
RPS6KA4	7.05351673004041	7.32672434781285	7.68933939884414	8.67502885312703	0.708826074603863
NELFB	7.73727636691732	8.23406677068393	8.93955136542333	9.31869796112023	0.707757350699429
NDUFS3	6.95737880494094	7.16011631658452	7.75861796477711	8.53185649060662	0.707097342325414
VARS	8.56020790832069	8.63092895337137	8.89311015497115	10.0790715718594	0.70681991511026
TUBA1C	10.5665676912718	10.8184915471355	10.9959778717841	12.1620935807399	0.706526436345466
MFSD3	4.45448768011856	4.65751027362442	5.45180879238986	5.9743462947996	0.70615451968615
PPP1R14B	7.29121937531152	7.77147206470682	8.34752759360901	8.91981760004504	0.70573927950861
ASB6	7.12776617890608	7.4467394300029	7.77267138001529	8.75841530579249	0.705636801922106
ADGRL1	6.85961382192033	6.87116933850903	7.07329027510181	8.33206500317647	0.705542726669994
FAM89B	5.69885773228613	5.79536126938004	6.46622956216388	7.21874185989968	0.704188158408174
INO80E	6.42661019451687	6.46486926540394	6.71995102035048	7.91936867574405	0.703270836184855
POLD1	6.66599287689831	7.17122151536916	7.76255691683811	8.28117903374374	0.702210031605912
FBXL15	4.51894132170752	4.90441185213393	5.48656332311893	6.12707568279052	0.702082571805503
MRPS7	6.32988587547789	6.95541665294457	7.23859720380553	8.01926746996376	0.700741931413804
C19orf25	5.68429474074501	6.37648277561459	6.55129435776237	7.38871917374679	0.700733972151196
SGTA	8.01634589055504	8.02145918522267	8.18089135679501	9.46267850582424	0.699076142315577
TUFM	8.73896865011135	9.13481221777699	9.82610181076542	10.3030796418592	0.698524144205896
CCDC120	5.49362247657661	5.88007540211561	6.57951979830486	7.04922020928754	0.696727091633
EIF5A	10.4660631446287	10.8511204460609	11.32256284613	12.0844065972267	0.696691883292657
MRPL44	6.88211079511834	6.95769949169201	7.41021533815463	8.39585551006666	0.696454173799505
PDXP	5.62526365571968	5.63707183621703	6.30456558191105	7.09178587828615	0.694846182564525
THOP1	6.88823127903756	7.32679775508973	7.71982043206952	8.52270158102822	0.694300917369084
PTRH1	4.02591543033729	4.02919930793778	4.37112930424094	5.49205743671991	0.694148500620601
DDX54	7.4839131269852	7.85889317786768	8.1906965021515	9.10648404163836	0.693909959210546
MRPS34	6.99076473956512	7.34722737638952	7.94932415531655	8.56918047369625	0.69385455688838
MIF4GD	5.19080558876909	5.31953227116977	6.03435791362496	6.68038692129123	0.690848402711296
MEPCE	8.03744473655342	8.74145539128283	8.94100786695014	9.71488195613593	0.68993444929243
HMBS	5.84705887603634	6.10323652406856	6.1489141182307	7.38668607134942	0.689722411922024
MZT2A	5.01419950562706	5.50867644115943	6.28431308341833	6.5000570253107	0.68898848690028
CLCA2	6.33567562151288	6.3828224545193	7.15715372124287	7.77794904116428	0.688510205798071
ZDHHC12	5.34694251946715	5.81301665493487	6.57395079735125	6.84561628418696	0.688469459923708
U2AF2	8.54108775084767	8.69824388406352	8.75524559946352	10.0279271201542	0.68752441783652
DUS2	5.8696785885963	6.04341945983385	6.73490504289528	7.36924550234757	0.687135264550231
NHP2	6.90027221791452	7.04946441016946	7.40399495628272	8.42453710409463	0.686622254699723
PWP2	6.35153830683378	6.79259547695228	7.02791369888307	7.97485960384725	0.685384126473622
SSNA1	6.53559245367451	6.81530536256269	7.03101675355738	8.10284842825749	0.685145819472836
TMEM177	4.81979773259972	5.15988104099321	5.37854405842361	6.41010822922442	0.68507589389841
RNF40	8.9713197441396	9.02800338427207	9.2795534661947	10.4363623868183	0.684928853357549
AXIN1	7.26272570275188	7.86414868364959	8.35368826826746	8.86556745000638	0.684684807975368
TMEM201	6.51735245988922	6.8854257410678	7.32973084805744	8.10807507736863	0.684588270337048
HIST1H2AC	7.73151391856553	8.15312497696806	8.53389095235573	9.33914955431288	0.683504179964717
COX6A1	8.41203122676301	8.53742962235783	9.4200442863257	9.81650960842	0.681702135456277
TES	7.7215572116309	8.47921098720249	8.557809289469	9.38733073197056	0.681121819128676
HDHD3	5.2337651155604	5.38806053580233	5.78983463003824	6.74944576164878	0.681050284635743
TLE3	8.01478056629207	8.18479992576225	8.98707909593316	9.4608192683783	0.680784224373924
FBL	8.30700935801111	8.81617676000156	9.43567052306023	9.85234964923137	0.680211508615682
GADD45GIP1	5.76029393779288	5.76579263193011	5.92086992906778	7.16716656968864	0.679844264331156
TSSC1	6.64105504442671	6.87805879827683	7.55765216053154	8.13970525736305	0.679132918175906
RPS2	11.8721649186166	12.4100943708234	13.169893530052	13.3272436764303	0.679088759272024
FDXACB1	3.44556812823832	3.46735838062833	3.31087807227831	4.75865004664096	0.678893971475824
SMG5	9.45023327569566	9.56977030256511	9.80453772303293	10.9326913866483	0.678411324640468
CCT7	9.85068429889455	10.1317011963797	10.4111806834051	11.4074508838572	0.677916492820321
KCTD5	7.04996900122126	7.36545010230572	8.01323499182626	8.56735956512811	0.677073942286544
COX5B	8.4668024847793	8.70934875821233	9.61511702776476	9.8546815784375	0.676588129524013
EPS8L2	7.85031711960713	8.1135497561469	8.67579912151286	9.37669537984761	0.675984425993
H2AFZ	8.76067941559331	8.92817521611574	9.38455338954177	10.2688998101464	0.675764653495282
RAVER1	7.34417591728523	7.48808360028426	7.66155058156713	8.82399617676286	0.675606953443447
EEFSEC	6.02546089443395	6.0312315584994	6.48703732786329	7.45958193908636	0.674757734616865
LPAR2	4.38620411329291	4.78899098036239	5.44119619296037	5.90386448005612	0.674593398576257
C1orf35	4.53103876551953	4.81395384382786	5.45804606639732	6.03793291040541	0.674497451178432
PTGFRN	8.69645487639387	9.21359671426052	9.95044209057242	10.1582894416161	0.674256744430518
TECR	7.60479698296483	7.64041927297111	8.3719730359415	9.02053921384848	0.674209052307583
C6orf106	9.82485023302476	9.95694649043584	10.4955838872	11.307716261363	0.673330832904091
CEP170B	8.87424144219029	9.03828802915129	9.23745693597948	10.3619417918058	0.672574830761583
TIMM10	5.92567046203268	6.18562659294463	6.52964763475038	7.46189090628789	0.671355436198298
STYXL1	6.36715072082332	6.86924952160969	7.14882776525429	7.97151048136436	0.67125768263075
BCL2L12	5.17286864177884	5.51424028809659	6.2600004878229	6.63787670255655	0.671202054202896
IRAK1	9.51611539984537	9.71280809391087	9.88498650292335	11.0125068365425	0.671075353894662
BANF1	8.10479137373062	8.40571191434816	9.23051451622829	9.5225098584401	0.669609944114043
RABL6	8.5673300920919	8.87218912510508	9.34283848613699	10.1045020618186	0.669420605281702
UBE2S	7.38411376292403	7.61784255260811	8.11856561687831	8.89049300493246	0.666424648589997
UNG	6.85648762096116	6.99921512122514	7.03877449098697	8.28760900203819	0.666009223005224
EGFL7	5.10423137605193	5.2403209575425	5.71911912054529	6.57754401163526	0.665930671167721
DNAJA3	7.63557241727237	8.03857178050199	8.54575126675328	9.17680325851121	0.665661017078666
GINS3	5.30141255297961	5.63057296380269	6.3410386154657	6.76726300081835	0.665606200541745
RNF167	7.76197135033581	7.91513581717369	8.40770084140234	9.23907822417198	0.665138005666964
RPS26	9.21617615211315	9.68342842582556	10.3276837374538	10.7089816147694	0.664232280534871
TFIP11	7.77573219511055	7.84939223232406	7.85659034523502	9.15328078926322	0.664027312450089
APOA1BP	7.44917030502466	7.76243249971956	8.28909850526807	8.96589001052677	0.663813794960393
NOL12	5.44505893202473	5.76390939088433	6.06534896669371	6.98164271958119	0.662120935433368
SNORA73B	7.52348354329101	7.58212712255311	8.37637734637896	8.89824784966442	0.661828264191429
PPP1R13B	5.91975422796176	6.17917964153721	6.81014447426266	7.39513037131793	0.6617963179512
ABT1	6.57157632400871	6.6775345696655	6.97402145300515	8.01991387475315	0.661730592283217
DTNB	5.74497559987518	6.32448056734564	7.00268462024399	7.18959309501828	0.661305079329241
URM1	7.40832921628287	7.65040785910195	7.99048081617045	8.91601359945453	0.661099664252472
LRRC8E	6.04540642899835	6.3274473347262	6.59623391127028	7.56539480457679	0.660640828323647
BAHD1	7.3487520389865	7.43324335751097	7.79743241707528	8.78840576577512	0.660314490688356
ARHGEF34P	5.40515819843418	5.92817192286104	6.07874914483516	6.99032224400456	0.65965998122728
PACSIN3	6.91169744537049	7.10466135871505	7.6143394830877	8.38709869890859	0.658870491294592
ZPR1	7.52734647873191	7.72130232758746	7.95758399803827	9.00514419663967	0.658791230942058
SPR	6.24308983503955	6.21382016857281	6.89573015720342	7.60827368254896	0.658770518449348
NDUFAB1	5.75762649585744	6.35604736944285	6.72700298094084	7.327386425671	0.658502876327921
CRYM-AS1	3.46063315752399	3.58183508207808	3.68083751939772	4.87844335931412	0.658193227124961
HSF1	7.65419075571358	8.19934455950913	8.67155377725868	9.19405002029144	0.657571895000056
ZNF74	5.16189149288217	5.81673688413892	6.3378361852568	6.66520920164307	0.656395167213994
CYHR1	6.76043291800201	6.88261620369424	7.26521300786345	8.20896361325856	0.656011676733326
DPP3	7.10767321027466	7.1186626425939	7.25312697977839	8.465117388612	0.655989967920067
HMGA1	10.5763032874172	11.1056344634289	11.7976847222348	12.0084311325882	0.655829227274152
TIMM44	6.19808520820352	7.01407678348786	7.13723712823341	7.78889445927581	0.653113749119083
MTG2	6.95798048698338	7.09711515638589	7.25333103331129	8.38300580937663	0.651368485206255
AUP1	7.68758558131094	8.14859982437856	8.4815399238132	9.23276066377267	0.650707954294305
E4F1	6.19136999167759	6.59658846153853	6.93821907811379	7.72050615320509	0.648852736913115
MARK2	7.88014021250677	8.37519826601495	8.96100092875798	9.35458078636638	0.648368295240935
WBSCR16	6.84378364457787	6.97921595700806	7.17717992996645	8.26435375729487	0.6468017644952
TYSND1	6.78007614242673	6.93531283243237	7.29864336437597	8.22283116275901	0.646683078959322
SCN2B	0.172979749619942	0.280302970107705	0.808469097175509	1.58844665515462	0.646624304538409
MTSS1	6.09905594507086	6.53703031069658	6.80936035636906	7.63494226182705	0.646558869998482
HACD2	7.19179120670468	7.75637277309497	8.37212927782834	8.63509666739385	0.646499842975937
ITPA	6.15765450167095	6.59507292588111	6.99311300404109	7.67934370483759	0.64613307573409
AAMP	7.77302796288627	8.0177974890447	8.68891296521302	9.19344591065842	0.64571944962005
OTUB2	5.52260800126127	5.65674603349478	5.74815964768856	6.91963027478577	0.645246353181852
SNHG7	6.50634871407815	6.95711341228097	7.69646467856977	7.89150754047066	0.645239244786607
NR1D1	7.13617203107286	7.40334925485184	8.32041111477349	8.41736578125925	0.645103058942956
AGAP3	8.18436095576902	8.27580771129113	8.34185240640141	9.55020152761797	0.644672761524248
POLDIP2	8.69176717331124	8.82351357658888	9.0418380893219	10.1065132746241	0.643473669521512
MTA2	9.14377442352373	9.42710891649742	9.90880434241691	10.6130742089193	0.6428407834318
PYGO2	7.27159522662789	7.2632474397335	7.58172523832696	8.62210695845767	0.642291060119859
C8orf33	7.2600213015554	7.66297584553998	7.97459173952807	8.77499222957015	0.641771379092616
NDUFA8	6.78401728618525	7.35447636498221	7.98366179628786	8.20274678307745	0.641664446132904
NOCT	6.54433950075759	6.87411231244013	7.16357668805874	8.03997544236505	0.641627676974083
RETSAT	8.17087211281242	8.19972120056422	8.36764558554819	9.51306360572084	0.639405934329108
SMARCB1	7.8061648255481	8.0622454621645	8.29186959011276	9.26643268493124	0.638124593719163
RAB40C	6.09908839658214	6.21319616937739	6.90873143208398	7.46352731472361	0.638039427737622
CLYBL	2.9657158598405	3.18457743023433	4.07940000829406	4.24539953585339	0.63766435197075
AAAS	7.09627746388771	7.41163017811154	7.78107096393862	8.5750984624267	0.637437946587429
VASP	8.60131238638652	8.63621446550721	8.95921221790476	9.96522363206877	0.637195431095843
CHCHD2	8.8548809999386	9.19084128026989	10.0598635362618	10.1369068913228	0.636698392056563
ARHGEF5	6.70580253322283	7.11758102017535	7.45106514980851	8.20849748568341	0.63627065474072
DPF2	8.43808943969051	8.45060629029238	8.65748348577758	9.7716973310957	0.636157254682812
LRRC47	7.99343794313685	8.07737025054289	8.18972425102835	9.34824652811464	0.635806774214633
EIF2B4	7.50358230857436	7.50845896825902	7.52599323258488	8.7815070812672	0.634487439373898
DPP9	8.37179626021939	8.4457924872855	8.56384092351042	9.71922440677326	0.634323424649325
ATP5D	7.24474670891443	7.27096711499934	7.77451406127941	8.60102906017752	0.634205153597629
CHRNA7	-0.298354938005568	-0.163705938456985	0.00729008660400203	1.09023987548148	0.633386715752535
PELP1	7.40540795708143	7.67528673587918	8.16503071549814	8.84626267716594	0.632523676828449
MRPL23	6.12466434228959	6.20620720763818	6.77023016561122	7.4898215547783	0.630519504232303
BICD2	8.47154571902174	9.14246440790941	9.52106170735311	9.95861108497115	0.630070093385593
PSMB6	7.6364751986954	7.70465358897006	8.17045052858078	9.00285539166621	0.629283014173809
C6orf136	5.15533898535425	5.71992862436842	6.40893282865037	6.48986807002459	0.628842250956404
MINK1	9.160305447986	9.46843397751265	10.1371777392318	10.5458161137166	0.628743341668945
UQCC3	4.5116542719782	4.86193073112393	5.06685806127742	5.98377315086194	0.628446347877381
ZNF653	3.58964687061081	3.7501360849122	3.72603864632746	4.9370180229944	0.628192446552704
SPRYD3	8.19315858382627	8.19642084518246	8.40651405579133	9.50565730447993	0.628128120962033
HNF1A	2.21055755308297	2.68132667641223	2.92756034105898	3.71208690320378	0.627753039563281
DGKZ	7.84552586918015	7.95576418076148	8.16418776446806	9.21524754003868	0.62744858480145
GFER	6.12680273123533	6.47671594702622	6.98813422428719	7.56702013478519	0.627427163271457
STRA13	6.13103293282784	6.36391573320064	7.01992286366431	7.50817162473165	0.62709146314532
MFN2	9.8927693423436	9.90425786765417	10.3557493417102	11.2275749413905	0.626583391518366
TRAPPC2L	6.21957151762671	6.27875275849603	6.28960784773982	7.51236950817617	0.625620248730693
SLC25A4	6.0709597383217	6.14144890210851	6.58043386015826	7.43146847681809	0.625608693316538
COQ9	7.08175029136553	7.5077945499248	8.21278985805267	8.43462494061529	0.625584912281509
ZNF598	7.74002609893494	8.18281044900276	8.30559890416471	9.2284504151804	0.625262103630959
PEX16	5.65638260350832	5.70629673447946	6.125711061778	7.00673785258282	0.625132226454833
PSMB3	8.39845770654317	8.64830301774323	9.44498470255021	9.70570090223363	0.624986075537434
TSEN34	6.56521884088539	6.61789551966689	7.02744602126723	7.91589235623895	0.624674050678005
TIMM13	6.41750939587895	6.43901507248936	6.69242559022271	7.7393242499256	0.624116279732645
PPP1R15A	9.29848998024242	9.5982341116743	9.92266417443611	10.7456010602944	0.62399928856465
SLC20A2	8.81547944380194	8.89712299738928	8.92840328415413	10.1238837876858	0.623593986362497
CECR5	6.64862088789322	6.87432980977925	7.46153315667146	8.03662163061009	0.623483074894611
KCTD1	6.72919784990922	7.22671091439504	7.4523601513939	8.22479542479886	0.622564694717534
PSMD3	9.00439323679555	9.28945273238462	9.67884207407756	10.4383851861156	0.621895532663099
MARCH5	7.371600457538	7.49803287664796	7.93310054098823	8.74572162108996	0.620875763728508
PTBP1	10.0703167576281	10.5022140023489	10.9915144577184	11.5069291886122	0.620048089227913
UMPS	7.17608534009223	7.6339137707504	7.73040131234405	8.65427958805776	0.619538714076758
SNORA53	4.83722770081973	4.93448420095807	5.02486787298257	6.1604390248323	0.618884221017009
POLR2G	6.80276784370856	7.27756169902044	7.79508511154911	8.2268417188159	0.618700652798291
TMEM208	5.26374742402802	5.39374718326652	5.38825653963949	6.57649254782117	0.616882199248607
ENO1	11.9139721136191	12.088836549709	12.7701714000908	13.2447105568283	0.616439298400832
COMMD5	5.44527442248726	5.6389212998342	5.72918189141273	6.810517817108	0.614550299572302
MRPL10	7.24394682874607	7.38378783125344	7.9995100611376	8.58148629836128	0.614527932649784
PHF5A	6.35777130881655	6.77382954500352	6.94506782107689	7.81760230909832	0.614357982072975
STK24	9.59433083150457	9.86715522705219	10.2276213172542	11.0064579044075	0.612653088519879
MRPL48	5.45877841668043	5.77652564254002	6.49749360201054	6.77153575224598	0.611566525065193
NIP7	6.915855341515	7.36583098703196	7.53862769092945	8.37607491096633	0.610623588693958
MAF1	8.60256644223293	8.88208903569189	9.04821921299068	10.0088210081255	0.610612476586799
UNC45A	8.27225426577387	8.34572217614385	8.60189292488864	9.59451997048241	0.610523928591053
RGS14	4.32027285819918	4.64961051335724	5.04342396666372	5.73878246528639	0.610224572094726
KPTN	4.11061778848445	4.70399090038357	4.9554390357065	5.58356331139849	0.610109074936927
EDC3	7.82307268521069	7.9154103230246	8.19602579005029	9.15546340775575	0.609636676693882
SLC50A1	7.71008250261893	7.9117012793843	8.73695927011759	8.94945469601753	0.607886137335355
MAP2K7	7.6454950293139	7.68633318582935	8.36310026783323	8.91727447399243	0.60651924799394
ATP5B	10.7358110088342	11.0538520178192	11.8917024260412	11.9469262734111	0.605988162820131
NOP9	7.71339812315081	7.7459609281566	7.89871868978609	8.9862525281589	0.605526659295894
DCAF15	5.86296779428201	6.18574299668495	6.56558415469051	7.27027983207521	0.605218707250775
GSS	7.51725916673856	7.64122475190698	8.24791115916223	8.82875789082932	0.604492554552014
OGDH	9.58533489356316	10.0748006890714	10.7379327967713	10.8852775500674	0.603892720360175
TP53	8.6268019331586	8.8720058494264	9.66959321475357	9.87193764433326	0.6037972910908
RELA	8.53039854905892	8.52691018198617	8.91140161803011	9.80739525588058	0.603198169788174
SIGIRR	4.61057184067801	4.9066318771925	5.68432125550566	5.8631741075141	0.602865652539872
CD2BP2	8.5573804031113	8.61481814672356	9.07121094230691	9.85482925345949	0.599352012797545
TPRA1	7.21611195789803	7.30077877385818	8.18209609765642	8.38625224980274	0.599039144338225
UBQLN4	8.09504697640684	8.43934352007557	8.7087194016782	9.50191017879034	0.59896862080014
TELO2	6.22324596593728	6.20452752782141	6.31797231383587	7.44176927426851	0.598656758972477
TRABD	6.85607646805453	7.13719034315884	7.31836245279052	8.23802147101864	0.598117222962934
TXNL4B	6.01051769719533	6.40591787909426	6.64181926253766	7.42768869440247	0.597251512572389
HAX1	8.21618875942008	8.25431426645275	8.42840508502011	9.47899505930445	0.596870939827128
PITHD1	7.32042536997151	7.42623511482313	7.9617145114127	8.62274998928476	0.596786590212584
IGHMBP2	6.6921977257329	6.98846989477215	7.52438894316885	8.0363444366874	0.594025708651494
CCDC101	5.35277324366858	5.47586811378379	5.59941247663481	6.64599018825528	0.593588459377334
SLC25A11	7.45426892243006	7.71344868511237	8.13719277765441	8.81086817693763	0.592427760670077
C4orf48	2.16083618283174	2.11904578482899	2.51733624513349	3.3946364696381	0.592067313836797
LRRC14	6.41067888296204	6.68949903969912	6.92860365589988	7.7821036715094	0.592045245769205
DLX6-AS1	0.753583258076619	1.06626099201916	1.34014040449406	2.13430412232113	0.591229568198954
MED24	8.14693939356958	8.1930048013476	8.59977630674058	9.42342771728243	0.591214215833545
CCT3	9.53794617913998	9.9658485552917	10.3029340966674	10.9376746589717	0.590798541112221
TYRO3	7.38774753032203	7.59774689653113	8.06471729346871	8.72028682947126	0.590619550909333
DCAF12	8.24553503943587	8.33105420849569	8.6955287033632	9.53860818922679	0.590455847194502
DNLZ	4.2876052994172	4.82106284246168	5.10530597861703	5.70420041969062	0.590152083371416
RPS5	10.4953147378223	10.5959267459087	11.2322794803541	11.7575547197295	0.589966666369892
EPHB3	6.54148217528515	6.58627547645176	7.46495676585945	7.68020837511211	0.589251811470173
SAC3D1	4.81607585171709	5.12919450654984	5.50725103118022	6.18272975963356	0.588263270330005
ATG4B	7.66633780845847	7.8665212222553	7.94174046846513	8.97707636145314	0.587712134900602
PQBP1	6.52561995389332	7.07320953598371	7.37800900049212	7.9312924285851	0.587201559604519
MRPL45	7.43142693848889	7.85657954101637	8.34772194506208	8.78229679911152	0.586815506328052
SNHG8	6.93441679484152	7.14036804212244	7.68537860971362	8.24024475598807	0.586386389432207
VPS72	7.75556346355612	7.88952432385253	8.36790989512975	9.05255436261933	0.586325331290097
KCNK6	5.37425149364031	5.66190773822184	6.16416450578234	6.70652701594294	0.58589782510117
LSM2	6.24816036208375	6.32621314150162	7.14301943285439	7.41834372977192	0.58537162803012
RPL18A	11.1892038538791	11.2751440088637	12.047282414833	12.381763771216	0.584420402166084
THAP4	7.46747111439933	7.86095554396233	8.07546354695124	8.85581893601538	0.584288445716236
ICT1	5.70275914119224	6.08761752894214	6.28421272124579	7.08833789561759	0.584004919147936
PPP2R4	9.07982557363654	9.16405063694766	9.50617584417254	10.3581758497546	0.583947524306122
ZNF212	5.94142461896021	6.10251283908931	6.20529684472163	7.2304604203151	0.583879405206948
RPL18	10.2999262604939	10.459676642123	11.1367683523047	11.5454007198311	0.583185352798175
NME1	7.01781279365645	7.21168254399119	7.63664346916523	8.33399619855151	0.583049182937318
BCKDHA	6.45294286862252	6.54908628416407	6.83100527124975	7.73117898826657	0.582608824696767
NHP2L1	8.67389441038306	8.67933079659048	8.96366282812936	9.90483937095337	0.582219177009382
NUDC	7.89438513294707	8.30869519686771	8.5960711443353	9.27674670049061	0.581518662115419
LONRF1	6.52242484043303	6.92559305887292	7.50792678983706	7.82041689524411	0.581378707422124
RILP	4.31789669158191	4.61714950729742	5.31666155999899	5.55531563989105	0.580568524365122
ARRB2	6.35759628323537	6.55513754061436	7.21052930207789	7.61094722158864	0.580374362758523
FAU	8.79174728293033	9.15866058490585	9.69203265971374	10.1088601043936	0.580304182515353
WDR77	7.35504425579423	7.66920167039089	7.90785946669641	8.71260940409857	0.580270222589489
FAM109A	5.4493422529787	5.46999931168709	5.6202697541458	6.66335617794287	0.580099405157065
SLC39A4	4.10676992500423	4.36102570826556	4.82472023222431	5.42671645570504	0.579904182076722
ALKBH1	6.24338807296754	6.2773545412127	6.8411922365283	7.47509273892202	0.579506938908371
HIST2H2BE	7.93536232968538	8.20232297200822	8.94672073201776	9.1406671442501	0.578727520804333
BAG3	8.43834546126775	8.74407826994355	9.21831544995434	9.76328595203164	0.578645767279411
NSDHL	6.92635355065762	7.07330924097821	7.4871893227165	8.21662622259748	0.578178529198952
TRIM62	5.7285943608197	5.95564406564404	6.34196955726173	7.04756564814867	0.577845995065392
GPR157	3.76843077192177	3.84290485653284	4.23536981785452	5.02674560555915	0.576535484939468
HIST1H2BK	8.14981349841013	8.54799416250152	8.9263522894499	9.5031563049347	0.575998376014955
COQ4	6.56945763716416	6.61248955096767	7.09183831987271	7.80492793584337	0.574550659687789
ADCK3	6.56979954469934	6.71725763232299	7.48512544389411	7.74416134533228	0.573726331262081
ZNF672	6.35244772182357	6.3815021556555	6.89149115327379	7.56973435030529	0.570467430958215
RRP8	6.15171784929732	6.37548063162084	6.61444925290807	7.45669711744978	0.570283378495707
B3GNT2	6.45091012073129	6.75601614299768	7.14115992924663	7.77179355132052	0.56951044509145
SLC5A6	6.0835090631408	6.5231470021963	6.61661442293311	7.44757951062597	0.56950165540759
NOP16	6.00813195037733	6.39634308221706	6.58218024987176	7.36057956837704	0.568590863864591
MAD2L2	6.71626173840319	6.96662814517649	7.50801442996864	7.98863133859325	0.568408766594696
HGS	8.53095135773255	8.52846947097251	8.72981303056837	9.71730099398426	0.568328666728736
CXXC1	7.17056227623838	7.25482623902501	7.47062410922435	8.40655137369104	0.56817000969761
MRPL9	5.94820562796207	6.40191873287446	6.81888480771654	7.27413724560543	0.567444057008935
NUP50-AS1	5.47178266656027	5.99444784888403	6.12207080396455	6.84771157628654	0.567166572879548
NACC1	8.57724282586685	8.65540180179142	9.01285578323569	9.81729364270632	0.567044954939944
SHMT2	9.11531418523893	9.54961129166288	9.81076291693967	10.4686823642534	0.566393425548322
ALYREF	5.76300133480097	6.08180701178525	6.42959426598246	7.084141304928	0.566087143750129
IMPDH2	9.39813086016155	9.72319907674446	10.1455720930523	10.7069651371411	0.565592733562096
APEH	8.61113128520148	8.74199041533822	9.2117180626009	9.85861077054509	0.564209543767276
FAM131A	5.76623527895427	6.12526111408419	6.6119150149688	7.05821642539815	0.564189066276333
