case1_rep1	case1_rep2	case1_rep3	case2_rep1	case2_rep2	case2_rep3	case3_rep1	case3_rep2	case3_rep3	control_rep1	control_rep2	control_rep3
SOX9-AS1	0	0	2.5081885300228	0	1.04720507258863	1.88049870900796	1.343744845192	7.47442954639782	0	1.33504893970787	1.21236332516793	1.65003350584181
SP1	961.311548641824	783.755588847547	749.948370476818	910.262103400849	1052.44109795157	1337.03458210466	2915.92631406665	1414.16207017847	1928.77816962625	2046.05786074087	1660.73569492587	1486.47393457524
SP100	1080.46909403461	1888.22472373683	707.30916546643	1262.2775262004	450.29818121311	436.275700489846	279.498927799937	269.079463670322	171.193328665051	89.0668364062253	97.9993687844075	82.9141836685507
SP110	115.937071192984	354.872385265112	60.1965247205472	131.561319632154	100.531686968508	56.4149612702388	80.6246907115203	65.7749800083008	93.2052567176391	29.9432405048766	31.7235070085608	27.8443154110805
SP140	3.2204741998051	3.79542658037553	0	0	0	1.88049870900796	0	0	3.8042961925567	0	1.01030277097327	0
SP140L	111.106359893276	208.748461920654	145.474934741322	97.7820618887631	92.1540463877992	67.6979535242865	106.155842770168	70.2596377361395	53.2601466957938	25.3659298544496	18.1854498775189	14.4377931761158
SP2	70.8504323957123	119.555937281829	77.7538444307068	81.78136085242	131.947839146167	62.0564573972626	76.5934561759443	92.682926375333	83.6945162362474	218.948026112091	224.085154601872	176.966093501534
SP2-AS1	25.7637935984408	20.8748461920654	22.5736967702052	12.4449896949335	18.8496913065953	5.64149612702388	18.8124278326881	25.4130604577526	1.90214809627835	12.0154404573709	8.4865432761755	9.07518428212993
SP3	1043.43364073685	681.279071177407	627.0471325057	878.260701328163	630.417453698353	761.601977148223	581.841517968138	609.913450986062	741.837757548556	481.380503403239	438.673463156595	365.68867573219
SP4	86.9528033947378	41.7496923841308	62.70471325057	60.4470928039626	148.703120307585	107.188426413454	126.312015448048	156.963020474354	150.26969960599	40.2421894683373	31.5214464543661	28.2568237875409
SP5	0	0	0	0	6.28323043553176	5.64149612702388	4.03123453557601	7.47442954639782	0	0	0	0.206254188230226
SP6	0	1.89771329018776	2.5081885300228	0	14.6608710162408	39.4904728891671	150.499422661505	50.8261209155052	116.031033872979	103.180210911709	139.219721840117	107.252177879717
SP7	3.2204741998051	1.89771329018776	0	0	1.04720507258863	1.88049870900796	0	0	0	0.953606385505624	0	2.47505025876271
SP8	0	0	0	0	8.37764058070901	3.76099741801592	4.03123453557601	14.9488590927956	7.6085923851134	1.33504893970787	2.02060554194655	0.618762564690677
SP9	20.9330822987332	0	0	16.0007010363431	0	3.76099741801592	0	0	0	0	0	0
SPA17	20.9330822987332	1.89771329018776	5.0163770600456	8.88927835352392	1.04720507258863	7.52199483603184	20.1561726778801	0	7.6085923851134	12.9690468428765	23.0349031781906	17.9441143760296
SPACA4	0	0	0	0	0	0	4.03123453557601	0	0	1.14432766260675	0.606181662583964	0.412508376460452
SPACA6P	35.4252161978562	55.0336854154452	40.1310164803648	42.6685360969148	36.6521775406019	22.5659845080955	30.9061314394161	50.8261209155052	13.3150366739484	8.20101491534837	8.4865432761755	9.48769265859038
SPACA6P-AS	17.7126080989281	3.79542658037553	12.540942650114	5.33356701211435	12.5664608710635	5.64149612702388	10.749958761536	7.47442954639782	7.6085923851134	2.67009787941575	2.62678720453051	2.06254188230226
SPAG1	11.2716596993179	3.79542658037553	25.081885300228	24.889979389867	131.947839146167	142.917901884605	171.999340184577	140.519275472279	188.312661531557	67.1338895395959	70.1150123055452	49.5010051752542
SPAG11A	0	0	0	0	0	0	0	0	0	0	0	0.825016752920903
SPAG16	125.598493792399	36.0565525135675	47.6555820704332	126.22775262004	30.3689471050702	35.7294754711512	48.3748144269122	8.96931545567739	26.6300733478969	35.6648788179103	24.6513876117479	33.4131784932966
SPAG17	4.83071129970766	0	0	14.2228453656383	3.14161521776588	1.88049870900796	2.68748969038401	1.49488590927956	3.8042961925567	1.71649149391012	1.21236332516793	2.68130444699294
SPAG4	53.1378242967842	39.851979093943	22.5736967702052	24.889979389867	28.2745369598929	47.012467725199	53.7497938076802	55.3107786433439	28.5322214441752	11.0618340718652	10.9112699265114	13.8190306114251
SPAG5	78.9016178952251	87.2948113486371	326.064508902964	28.4456907312765	417.834823962862	464.483181124966	647.685015382546	584.50039052831	829.33656997736	106.80391517663	187.714254846834	261.530310675926
SPAG5-AS1	4.83071129970766	0	0	1.77785567070478	5.23602536294313	3.76099741801592	1.343744845192	1.49488590927956	0	1.525770216809	2.02060554194655	2.26879607053248
SPAG6	0	0	0	0	0	0	0	0	0	0	0.202060554194655	0.412508376460452
SPAG7	80.5118549951276	111.965084121078	85.2784100207753	69.3363711574866	85.8708159522674	101.54693028643	189.468023172073	100.157355921731	136.954662932041	134.267779079192	159.021656151193	251.011347076185
SPAG8	3.2204741998051	3.79542658037553	10.0327541200912	10.6671340242287	1.04720507258863	0	1.343744845192	2.98977181855913	0	1.90721277101125	3.83915052969844	3.30006701168361
SPAG9	1722.95369689573	975.424631156511	822.685837847479	1301.3903509559	891.171516772921	1344.55657694069	822.371845257507	1023.9968478565	1369.54662932041	467.457850174857	588.804454923224	472.322091047217
SPANXA2-OT1	0	0	0	0	2.09441014517725	0	1.343744845192	0	0	0	0	0
SPARC	11421.4117496088	15056.4572443497	13315.9729058911	13305.4718395546	5561.7061405182	4283.77605912013	1.343744845192	2793.94176444351	1649.16239947333	1134.98232002879	1213.5756884931	1525.24972196252
SPARCL1	3.2204741998051	5.69313987056329	0	10.6671340242287	2.09441014517725	0	0	7.47442954639782	0	5.34019575883149	0.606181662583964	1.44377931761158
SPAST	225.433193986357	89.1925246388249	127.917615031163	184.896989753297	118.334173202515	208.735356699883	186.780533481689	173.40676547643	199.725550109227	51.1133022631015	56.779015728698	50.3260219281751
SPATA1	33.8149790979536	15.1817063215021	32.6064508902964	55.1135257918483	9.42484565329764	11.2829922540478	1.343744845192	2.98977181855913	5.70644428883505	4.95875320462925	2.62678720453051	1.03127094115113
SPATA12	8.05118549951276	20.8748461920654	0	14.2228453656383	15.7080760888294	24.4464832171035	34.9373659749921	38.8670336412687	38.042961925567	3.43298298782025	1.21236332516793	1.23752512938135
SPATA13	943.598940542896	571.211700346517	624.538943975678	464.020330053948	415.740413817685	663.816044279809	392.373494796065	536.664041431364	424.179025470072	89.0668364062253	61.2243479209804	61.8762564690677
SPATA13-AS1	11.2716596993179	15.1817063215021	12.540942650114	3.55571134140957	9.42484565329764	15.0439896720637	5.37497938076802	10.464201364957	19.0214809627835	0.38144255420225	0	1.03127094115113
SPATA17	1.61023709990255	0	10.0327541200912	1.77785567070478	2.09441014517725	3.76099741801592	10.749958761536	5.97954363711826	3.8042961925567	0.38144255420225	0.808242216778619	0.206254188230226
SPATA18	439.594728273397	341.588392233797	240.786098882189	460.464618712539	45.029818121311	43.2514703071831	6.71872422596002	14.9488590927956	30.4343695404536	182.901704739979	171.953531619651	93.226893080062
SPATA2	54.7480613966868	70.2153917369473	92.8029756108436	60.4470928039626	122.522993492869	78.9809457783343	88.6871597826723	109.126671377408	104.618145295309	161.540921704653	119.82190863743	119.421174985301
SPATA20	207.720585887429	485.814602288068	456.49031246415	373.349690848005	190.59132321113	118.471418667501	220.374154611489	161.447678202193	163.584736279938	235.540777219889	400.079897305416	460.153093941634
SPATA21	0	13.2839930313143	5.0163770600456	1.77785567070478	4.18882029035451	0	2.68748969038401	1.49488590927956	0	5.53091703593262	5.65769551745033	4.12508376460451
SPATA22	0	1.89771329018776	0	3.55571134140957	0	0	0	2.98977181855913	0	2.09793404811237	1.21236332516793	0
SPATA24	8.05118549951276	15.1817063215021	12.540942650114	10.6671340242287	8.37764058070901	5.64149612702388	21.4999175230721	8.96931545567739	11.4128885776701	20.2164553727192	10.3050882639274	22.6879607053248
SPATA25	4.83071129970766	9.48856645093882	15.0491311801368	5.33356701211435	11.5192557984749	0	6.71872422596002	7.47442954639782	1.90214809627835	7.62885108404499	4.4453321922824	3.09381282345339
SPATA2L	16.1023709990255	24.6702727724409	17.5573197101596	21.3342680484574	13.6136659436521	18.8049870900796	18.8124278326881	17.9386309113548	9.51074048139174	172.412034499417	107.092093723167	82.0891669156298
SPATA3-AS1	0	0	0	0	0	0	0	0	0	2.47937660231462	1.01030277097327	0
SPATA32	0	0	0	0	3.14161521776588	1.88049870900796	0	0	0	0.572163831303374	2.62678720453051	2.47505025876271
SPATA33	30.5945048981485	15.1817063215021	17.5573197101596	32.0014020726861	41.8882029035451	37.6099741801592	40.3123453557601	56.8056645526235	53.2601466957938	29.7525192277755	20.6101765278548	31.1443824227641
SPATA4	0	1.89771329018776	0	1.77785567070478	0	0	0	0	0	0	0	0
SPATA41	0	0	0	0	0	0	0	1.49488590927956	0	3.051540433618	6.6679982884236	1.85628769407203
SPATA42	0	1.89771329018776	0	0	0	0	0	0	1.90214809627835	0	0	0
SPATA45	0	0	0	0	0	0	0	0	0	0.762885108404499	0	1.03127094115113
SPATA5	198.059163288014	140.430783473895	260.851607122371	176.007711399774	285.886984816695	297.118796023258	227.092878837449	245.161289121849	260.594289190134	109.855455610248	89.7148860624267	105.395890185645
SPATA5L1	37.0354532977587	49.3405455448819	42.6392050103876	40.89068042621	105.767712331451	109.068925122462	252.624030896097	174.901651385709	245.377104419907	144.18528548845	157.001050609247	132.002680467344
SPATA6	107.885885693471	68.3176784467595	125.40942650114	131.561319632154	14.6608710162408	20.6854857990875	6.71872422596002	10.464201364957	11.4128885776701	50.9225809860003	56.5769551745033	62.9075274102189
SPATA6L	0	7.59085316075106	7.5245655900684	5.33356701211435	11.5192557984749	3.76099741801592	5.37497938076802	5.97954363711826	7.6085923851134	14.6855383367866	7.27417995100757	6.60013402336722
SPATA7	77.2913807953225	56.9313987056329	72.7374673706612	92.4484948766487	37.6993826131906	48.8929664342069	68.5309871047922	44.8465772783869	45.6515543106804	21.360783035326	28.8946592498356	19.8004020701017
SPATA9	9.66142259941531	1.89771329018776	2.5081885300228	3.55571134140957	2.09441014517725	1.88049870900796	0	1.49488590927956	0	3.24226171071912	0.606181662583964	0.206254188230226
SPATC1L	53.1378242967842	53.1359721252574	77.7538444307068	62.2249484746674	16.755281161418	18.8049870900796	1.343744845192	14.9488590927956	17.1193328665051	52.0669086486071	60.4161057042017	59.401206210305
SPATS1	0	0	0	0	0	0	0	0	0	0.190721277101125	0	0.825016752920903
SPATS2	186.787503588696	242.907301144034	278.408926832531	208.00911347246	192.685733356307	214.376852826907	208.280451004761	243.666403212569	159.780440087381	120.917289682113	128.5105124678	184.803752654282
SPATS2L	706.89408685722	998.197190638764	564.34241925513	814.257897182791	902.690772571396	652.533052025762	1784.49315441498	832.651451468718	1105.14804393772	334.715841312474	591.431242127754	270.811749146286
SPC24	19.3228451988306	13.2839930313143	62.70471325057	10.6671340242287	39.7937927583678	45.131969016191	98.0933736990164	64.2800940990213	58.9665909846288	34.1391086011013	44.0492008144347	64.7638151042909
SPC25	19.3228451988306	24.6702727724409	40.1310164803648	8.88927835352392	72.2571500086152	35.7294754711512	44.3435798913362	38.8670336412687	38.042961925567	16.2113085535956	23.6410848407746	33.6194326815268
SPCS1	170.685132589671	142.328496764082	173.065008571573	165.340577375545	106.81491740404	122.232416085517	114.21831184132	88.1982686474943	186.410513435278	214.179994184563	289.956895269329	324.850346462606
SPCS2	339.760028079439	235.316447983283	198.146893871801	220.454103167393	215.724244953257	201.213361863852	252.624030896097	197.324940024903	218.74703107201	252.70569215899	264.901386549192	336.606835191728
SPCS3	1260.8156492237	730.619616722289	905.456059338231	983.154185899745	316.255931921765	511.495648850165	374.904811808569	312.431155039429	505.971393610041	461.545490584722	486.359753946534	531.723297257522
SPDEF	1.61023709990255	1.89771329018776	0	1.77785567070478	0	1.88049870900796	1.343744845192	0	0	2.47937660231462	1.01030277097327	0.206254188230226
SPDL1	222.212719786552	136.635356893519	298.474435072713	104.893484571582	169.647221759358	135.395907048573	69.8747319499843	121.085758651645	43.749406214402	8.20101491534837	7.47624050520222	10.3127094115113
SPDYA	4.83071129970766	7.59085316075106	10.0327541200912	19.5564123777526	2.09441014517725	11.2829922540478	1.343744845192	0	0	6.48452342143824	7.67830105939688	2.06254188230226
SPDYC	0	0	5.0163770600456	0	1.04720507258863	0	0	2.98977181855913	0	0	0	0
SPDYE1	41.8661645974664	66.4199651565717	65.2129017805928	46.2242474383244	62.8323043553176	65.8174548152786	33.5936211298001	49.3312350062256	20.9236290590618	16.9741936620001	9.29478549295411	9.28143847036016
SPDYE3	32.204741998051	24.6702727724409	50.163770600456	28.4456907312765	99.4844818959195	105.307927704446	110.187077305744	210.778913208419	89.4009605250824	15.6391447222922	13.5380571310419	7.01264239982768
SPDYE5	53.1378242967842	62.6245385761962	60.1965247205472	30.2235464019813	80.6347905893243	69.5784522332945	44.3435798913362	104.64201364957	62.7708871771855	11.6339979031686	6.26387718003429	4.12508376460451
SPDYE6	17.7126080989281	45.5451189645063	42.6392050103876	28.4456907312765	111.003737694394	35.7294754711512	41.6560902009521	88.1982686474943	17.1193328665051	4.95875320462925	12.5277543600686	4.95010051752542
SPDYE7P	0	0	0	0	0	1.88049870900796	0	0	0	0.190721277101125	0	0
SPDYE8P	1.61023709990255	1.89771329018776	5.0163770600456	3.55571134140957	1.04720507258863	3.76099741801592	0	5.97954363711826	0	1.90721277101125	0.404121108389309	0.412508376460452
SPECC1	244.756039185188	220.134741661781	253.327041532303	206.231257801755	748.751626900868	723.992002968064	1334.33863127566	932.808807390448	1474.16477461572	297.906634831957	331.379308879234	219.866964653421
SPECC1L	193.228451988306	204.953035340279	142.9667462113	208.00911347246	229.337910896909	184.28887348278	95.4058840086323	155.468134565075	114.128885776701	124.540993947035	135.178510756224	85.3892339273135
SPECC1L-ADORA2A	0	0	0	0	3.14161521776588	0	2.68748969038401	1.49488590927956	0	0.762885108404499	0.202060554194655	0
SPEF1	3.2204741998051	1.89771329018776	0	0	0	0	1.343744845192	0	0	3.62370426492137	2.42472665033586	1.44377931761158
SPEF2	69.2401952958098	43.6474056743186	80.2620329607296	53.3356701211435	10.4720507258863	15.0439896720637	4.03123453557601	1.49488590927956	1.90214809627835	4.00514681912362	1.01030277097327	2.47505025876271
SPEG	315.6064715809	296.043273269291	331.08088596301	300.457608349108	47.1242282664882	75.2199483603184	13.43744845192	44.8465772783869	24.7279252516185	217.803698449485	218.427459084422	131.796426279114
SPEM1	1.61023709990255	0	0	0	0	0	0	0	0	0	0	0.412508376460452
SPEN	927.49656954387	983.015484317262	1005.78360053914	922.707093095783	1465.03989655149	1384.04704982986	1319.55743797855	1840.20455432314	1382.86166599436	489.200075764385	532.025439194526	313.918874486404
SPERT	0	0	0	0	0	0	0	0	0	2.09793404811237	0.606181662583964	0
SPESP1	1.61023709990255	5.69313987056329	27.5900738302508	26.6678350605718	0	13.1634909630557	0	1.49488590927956	5.70644428883505	0.572163831303374	0.606181662583964	0.618762564690677
SPG11	892.071353346014	992.5040507682	747.440181946795	1006.26630961891	674.400066747076	577.313103665443	753.840858152715	769.866243278976	582.057317461175	432.746577742452	364.315179212962	380.126468908306
SPG20	983.854868040459	1134.83254753228	609.489812795541	1187.6075880308	460.770231938996	387.38273405564	292.936376251857	429.032255963235	376.625323063113	168.788330234495	174.176197715792	143.140406631777
SPG20-AS1	1.61023709990255	1.89771329018776	0	0	0	0	0	0	0	4.19586809622475	2.42472665033586	4.12508376460451
SPG21	475.019944471253	527.564294672198	401.310164803648	545.801690906369	502.658434842541	502.093155305125	693.372340119074	515.73563870145	749.446349933669	626.137952722993	822.386455572244	846.673442685077
SPG7	202.889874587722	343.486105523985	300.982623602736	318.236165056156	276.462139163397	225.659845080955	322.498762846081	384.185678684848	304.343695404536	263.767526230856	256.616903827211	280.711950181337
SPHK1	95.0039888942506	51.2382588350696	45.1473935404104	76.4477938403057	127.759018855812	244.464832171035	64.4997525692162	118.095986833086	203.529846301783	310.875681674833	306.92998182168	82.5016752920903
SPHK2	54.7480613966868	53.1359721252574	57.6883361905244	53.3356701211435	48.1714333390768	9.40249354503979	64.4997525692162	41.8568054598278	36.1408138292886	129.118304597462	118.811605866457	104.364619244494
SPHKAP	8.05118549951276	72.113105027135	351.146394203192	193.786268106821	7.33043550812039	33.8489767621433	0	1.49488590927956	3.8042961925567	0	0	0
SPI1	0	0	0	0	0	0	0	0	0	0	2.02060554194655	0
SPIB	0	0	0	0	2.09441014517725	0	0	0	0	0.953606385505624	1.01030277097327	6.80638821159745
SPICE1	159.413472890353	98.6810910897637	160.524065921459	158.229154692726	250.282012348682	201.213361863852	294.280121097049	231.707315938333	180.704069146443	87.5410661894163	100.019974326354	74.6640161393417
SPIDR	405.779749175443	426.985490292247	451.473935404104	391.128247555052	313.114316703999	334.728770203417	443.435798913362	442.486229146751	348.093101618938	102.417325803304	126.489906925854	167.272146654713
SPIN1	1146.48881513062	927.981798901817	897.931493748163	1288.94536126097	1095.3765059277	1024.87179640934	1354.49480395354	868.528713291427	1331.50366739484	964.858940854591	853.099659809832	727.871030264467
SPIN2A	11.2716596993179	5.69313987056329	2.5081885300228	5.33356701211435	4.18882029035451	1.88049870900796	1.343744845192	0	0	1.14432766260675	0	0
SPIN2B	6.44094839961021	13.2839930313143	20.0655082401824	23.1121237191622	7.33043550812039	7.52199483603184	6.71872422596002	7.47442954639782	13.3150366739484	5.14947448173037	5.05151385486637	5.36260889398587
SPIN3	78.9016178952251	91.0902379290127	62.70471325057	99.5599175594679	81.6819956619129	82.7419431963502	91.3746494730563	61.2903222804622	104.618145295309	48.2524831065846	39.199747513763	37.1257538814406
SPIN4	57.9685355964919	41.7496923841308	77.7538444307068	53.3356701211435	85.8708159522674	184.28887348278	389.686005105681	142.014161381559	338.582361137546	25.1752085773485	27.0761142620837	41.8696002107358
SPINK1	0	0	0	0	0	0	0	0	0	8.58245746955062	8.68860383037015	31.3506366109943
SPINK13	0	0	0	0	0	0	0	0	0	2.86081915651687	2.2226660961412	0.412508376460452
SPINK2	0	0	0	0	0	0	0	0	0	0.572163831303374	0	0
SPINK4	0	0	0	0	1.04720507258863	0	0	0	0	2.2886553252135	1.41442387936258	1.65003350584181
SPINK5	0	0	0	0	14.6608710162408	7.52199483603184	8.06246907115203	13.4539731835161	3.8042961925567	14.3040957825844	45.4636246937973	30.5256198580734
SPINK6	0	0	0	0	0	0	0	0	0	463.071260801531	787.227919142375	531.723297257522
SPINK7	0	0	0	0	0	0	0	0	0	31.6597319987867	124.267240829713	171.603484607548
SPINK8	1.61023709990255	0	0	1.77785567070478	0	0	1.343744845192	0	0	0.38144255420225	0.404121108389309	0.412508376460452
SPINK9	1.61023709990255	0	0	0	1.04720507258863	0	0	0	0	1.14432766260675	3.23296886711447	0.206254188230226
SPINT1	1.61023709990255	0	0	0	650.314350077537	868.790403561677	3652.29848923187	1148.07237832671	2061.92853636573	847.183912883197	1017.17282981589	732.408622405532
SPINT2	0	17.0794196116899	10.0327541200912	7.11142268281913	273.320523945632	314.043284404329	982.277481835356	415.578282779719	652.436797023474	706.622331659667	904.625101129469	1108.61626173746
SPINT3	0	0	0	0	0	0	0	0	0	0.572163831303374	0	0
SPINT4	0	0	0	0	2.09441014517725	0	0	0	0	0	0	0
SPIRE1	330.098605480023	364.360951716051	353.654582733215	448.019629017605	322.539162357297	355.414256002504	201.561726778801	334.854443678622	323.365176367319	279.78811350735	329.156642783092	260.499039734775
SPIRE2	14.492133899123	55.0336854154452	40.1310164803648	46.2242474383244	74.3515601537925	48.8929664342069	52.4060489624882	71.7545236454191	77.9880719474123	49.5875320462925	47.4842302357438	52.5948179987076
SPN	0	0	0	0	0	0	0	0	1.90214809627835	0.762885108404499	0	0
SPNS1	136.870153491717	214.441601791217	122.901237971117	119.11632993722	109.956532621806	60.1759586882547	110.187077305744	97.1675841031717	110.324589584144	424.927005381306	452.211520287637	435.608845542237
SPNS2	1.61023709990255	5.69313987056329	0	5.33356701211435	24.0857166695384	11.2829922540478	44.3435798913362	43.3516913691074	34.2386657330103	233.252121894676	484.743269512977	238.842349970601
SPNS3	0	0	0	0	0	0	1.343744845192	0	0	2.09793404811237	4.4453321922824	0.412508376460452
SPOCD1	85.3425662948353	282.759280237977	198.146893871801	167.11843304625	47.1242282664882	90.263938032382	42.9998350461442	59.7954363711826	30.4343695404536	5.53091703593262	8.89066438456481	4.95010051752542
SPOCK1	2238.22956886455	1408.10326131932	564.34241925513	2296.98952655058	444.014950777578	582.954599792467	68.5309871047922	346.813530952859	311.952287789649	134.649221633394	201.050251423681	21.037927199483
SPOCK2	0	0	0	3.55571134140957	2.09441014517725	1.88049870900796	2.68748969038401	1.49488590927956	0	2.47937660231462	6.26387718003429	1.85628769407203
SPON1	2283.31620766182	220.134741661781	97.8193526708893	275.567628959241	55.5018688471972	47.012467725199	5.37497938076802	52.3210068247848	24.7279252516185	30.8968468903822	16.366904889767	14.644047364346
SPON2	1305.90228802097	793.244155298485	260.851607122371	826.702886877724	69.1155347908494	63.9369561062706	0	70.2596377361395	38.042961925567	18.309242601708	41.0182925015149	23.3067232700155
SPOP	305.945048981485	246.702727724409	158.015877391436	288.012618654175	176.977657267478	127.873912212541	310.405059239353	131.549960016602	203.529846301783	180.231606860563	134.976450202029	149.740540655144
SPOPL	246.366276285091	102.476517670139	107.85210679098	179.563422741183	161.269581178649	233.181839916987	214.999175230721	133.044845925881	485.047764550979	146.664662090765	103.859124856053	84.1517087979321
SPP1	11.2716596993179	11.3862797411266	12.540942650114	14.2228453656383	3.14161521776588	1.88049870900796	51.0623041172962	7.47442954639782	5.70644428883505	0	0	0
SPPL2A	513.665634868914	335.895252363234	213.196025051938	355.571134140957	218.865860171023	129.754410921549	231.124113373025	161.447678202193	176.899772953886	110.999783272855	134.57232909364	142.315389878856
SPPL2B	75.68114369542	151.817063215021	152.999500331391	92.4484948766487	63.8795094279062	50.7734651432149	55.0935386528722	62.7852081897417	58.9665909846288	129.881189705866	86.6839777495069	112.614786773703
SPPL2C	0	0	0	0	0	0	0	0	0	0.572163831303374	0	0
SPPL3	338.149790979536	421.292350421684	283.425303892577	339.570433104614	224.101885533966	212.496354117899	327.873742226849	248.151060940408	205.431994398062	670.957452841757	663.162738866857	510.272861681579
SPR	59.5787726963944	66.4199651565717	67.7210903106156	46.2242474383244	75.3987652263811	69.5784522332945	196.186747398033	92.682926375333	104.618145295309	278.834507121844	268.942597633085	193.466428559952
SPRED1	882.409930746599	400.417504229618	466.523066584241	666.695876514294	216.771450025846	398.665726309687	190.811768017265	152.478362746516	157.878291991103	288.370570976901	203.677038628212	183.772481713131
SPRED2	603.838912463457	447.860336484312	378.736468033443	426.685360969148	420.976439180628	336.609268912425	200.217981933609	393.154994140526	292.930806826866	672.673944335667	514.648231533785	465.103194459159
SPRED3	56.3582984965893	91.0902379290127	145.474934741322	55.1135257918483	36.6521775406019	33.8489767621433	13.43744845192	37.3721477319891	7.6085923851134	20.4071766498204	16.7710259981563	16.2940808701878
SPRN	30.5945048981485	43.6474056743186	32.6064508902964	32.0014020726861	46.0770231938996	24.4464832171035	14.7811932971121	40.3619195505483	1.90214809627835	28.2267490109665	18.7916315401029	22.0691981406342
SPRNP1	0	0	0	0	1.04720507258863	1.88049870900796	1.343744845192	0	0	0	0	0
SPRR1A	0	0	0	0	4.18882029035451	54.5344625612308	139.749463899969	23.918174548473	116.031033872979	789.204644644455	3306.11478773294	1603.62631349001
SPRR1B	0	0	0	0	9.42484565329764	47.012467725199	10.749958761536	29.8977181855913	55.1622947920721	1288.131505541	4657.69783474098	2957.27255084498
SPRR2A	0	0	0	0	7.33043550812039	58.2954599792467	5.37497938076802	7.47442954639782	100.813849102752	231.344909123664	442.916734794683	1404.17851347138
SPRR2B	0	0	0	0	0	0	0	0	0	9.53606385505624	25.2575692743318	38.7757873872824
SPRR2C	0	0	0	0	0	0	0	0	0	0.190721277101125	0.606181662583964	0
SPRR2D	0	0	0	0	5.23602536294313	13.1634909630557	4.03123453557601	0	20.9236290590618	1732.51208118662	3084.4543597814	3115.46951321756
SPRR2E	0	0	0	0	0	0	0	0	0	113.097717320967	207.314128603716	229.560911500241
SPRR2F	0	0	0	0	0	1.88049870900796	0	0	0	1.71649149391012	6.87005884261826	2.47505025876271
SPRR2G	0	0	0	0	0	1.88049870900796	0	0	0	69.2318235877083	80.4201005694726	42.900871151887
SPRR3	0	0	0	0	0	1.88049870900796	1.343744845192	0	0	13.3504893970787	139.219721840117	186.660040348354
SPRR4	0	0	0	0	1.04720507258863	1.88049870900796	1.343744845192	7.47442954639782	0	39.2885830828317	218.629519638616	58.7824436456143
SPRTN	154.582761590645	68.3176784467595	112.868483851026	106.671340242287	126.711813783224	169.244883810716	126.312015448048	150.983476837236	104.618145295309	127.973976934855	135.582631864613	101.270806421041
SPRY1	106.275648593568	56.9313987056329	25.081885300228	40.89068042621	45.029818121311	20.6854857990875	52.4060489624882	52.3210068247848	55.1622947920721	48.2524831065846	42.0285952724882	34.0319410579872
SPRY2	429.933305673981	258.089007465536	198.146893871801	232.899092862327	129.85342900099	178.647377355756	75.2497113307523	119.590872742365	62.7708871771855	107.948242839237	122.044574733571	109.93348232671
SPRY3	4.83071129970766	1.89771329018776	7.5245655900684	0	1.04720507258863	0	2.68748969038401	2.98977181855913	0	0.572163831303374	0.808242216778619	1.03127094115113
SPRY4	191.618214888404	184.078189148213	313.52356625285	179.563422741183	164.411196396414	323.445777949369	56.4372834980642	197.324940024903	119.835330065536	42.5308447935508	77.7933133649421	167.890909219404
SPRY4-IT1	3.2204741998051	15.1817063215021	20.0655082401824	10.6671340242287	10.4720507258863	9.40249354503979	2.68748969038401	8.96931545567739	7.6085923851134	3.43298298782025	1.21236332516793	3.50632119991384
SPRYD3	209.330822987332	337.792965653422	250.81885300228	192.008412436117	305.783881195879	304.640790859289	268.748969038401	352.793074589977	355.701694004051	1007.96194947944	1005.6553782268	754.684074734396
SPRYD4	38.6456903976613	64.522251866384	32.6064508902964	46.2242474383244	77.4931753715584	24.4464832171035	75.2497113307523	40.3619195505483	34.2386657330103	201.592389895889	202.666735857239	157.990708184353
SPRYD7	69.2401952958098	72.113105027135	90.2947870808209	58.6692371332579	59.6906891375517	47.012467725199	44.3435798913362	49.3312350062256	55.1622947920721	124.159551392832	107.092093723167	119.627429173531
SPSB1	144.92133899123	119.555937281829	120.393049441094	94.2263505473535	70.162739863438	124.112914794525	111.530822150936	73.2494095546987	136.954662932041	582.653501543936	518.083260955095	403.226937990091
SPSB2	12.8818967992204	30.3634126430042	32.6064508902964	32.0014020726861	29.3217420324815	24.4464832171035	29.5623865942241	26.9079463670322	11.4128885776701	64.4637916601802	38.1894447427897	52.5948179987076
SPSB3	77.2913807953225	79.7039581878861	55.1801476605016	72.8920824988961	74.3515601537925	118.471418667501	134.3744845192	115.106215014526	114.128885776701	436.179560730272	368.356390296855	253.898905711408
SPSB4	0	0	0	0	0	0	0	0	0	1.33504893970787	1.21236332516793	0.412508376460452
SPTA1	0	0	0	0	0	0	2.68748969038401	0	0	0	0	0
SPTAN1	3144.79305610968	3916.88023094754	3411.13640083101	3566.3784754338	3368.85871851761	2457.8118126734	3458.79923152422	2792.44687853423	3279.30331798387	3151.47838281899	3381.88749555594	2649.12879362902
SPTB	0	1.89771329018776	10.0327541200912	3.55571134140957	53.40745870202	56.4149612702388	197.530492243225	107.631785468129	58.9665909846288	78.7678874427645	76.9850711481634	79.6141166568671
SPTBN1	4624.60095092013	5009.9630860957	4537.31305081125	5066.88866150863	4147.97929252355	2664.66667066428	2475.17800484367	3094.4138322087	3484.73531238194	3074.80842942433	3301.26533443227	2862.6018784473
SPTBN2	9.66142259941531	18.9771329018776	37.622827950342	12.4449896949335	498.469614552186	370.458245674568	514.654275708538	662.234457810847	447.004802625412	804.653068089646	788.036161359153	870.805182708013
